Name,Economic Sector,2013,2014,2015,2016,2017,2018
722,Healthcare,,,1192.32,1000.96,1302.7,1287.27
690,Healthcare,1287.08,703.29,903.78,786.04,924.75,550.02
8173,Energy,353.59,228.08,113.84,47.81,92.21,92.21
2138,Consumer Non-Cyclicals,,,,2746.31,3727.34,4950.25
8020,Industrials,1753.8,1065.6,960.5,587.6,511.9,346.21
2337,Energy,,,,,1172.51,1029.46
2211,Consumer Non-Cyclicals,4860.0,5320.0,6000.0,852.0,477.31,200.68
2346,Basic Materials,,,,,,
1026,Technology,942.05,1076.63,1378.29,710.35,901.19,583.12
8448,Industrials,,,,,,63.0
1046,Consumer Cyclicals,437.59,278.49,201.48,367.99,716.24,562.11
307,Basic Materials,1151.36,2957.11,2019.64,585.47,585.47,585.47
335,Real Estate,1300.92,2025.15,3057.84,3326.07,3057.84,2735.96
6113,Consumer Cyclicals,,,,,540.0,560.0
82,Consumer Cyclicals,3451.02,2077.69,1648.96,1170.76,692.56,1242.95
821,Financials,473.58,443.26,900.11,1205.6,1001.22,615.48
806,Financials,10531.21,11975.05,16749.36,11403.48,15369.23,10077.07
1740,Consumer Cyclicals,,,,,,
1036,Real Estate,2882.5,1687.95,2450.13,1947.64,1842.47,1671.07
15,Industrials,1240.13,873.33,995.6,1848.55,1464.18,1430.52
8365,Industrials,,,,,277.13,282.26
2003,Financials,,,,,,3346.56
2317,Consumer Non-Cyclicals,692.85,601.48,662.39,1492.29,1218.19,1142.06
1173,Consumer Cyclicals,855.46,787.34,824.17,432.39,372.67,478.42
8375,Industrials,,,,,182.4,148.0
1386,Consumer Cyclicals,212.01,342.96,619.71,969.28,902.4,830.78
1621,Energy,,,,,,47.64
3878,Industrials,,,,,552.0,924.0
539,Consumer Cyclicals,2004.24,2019.72,1725.15,1069.4,817.78,533.48
1139,Consumer Cyclicals,223.38,279.22,420.98,438.16,190.73,204.48
8540,Financials,,,,,,252.0
422,Consumer Cyclicals,481.07,412.99,381.23,422.07,412.99,267.77
1612,Technology,,,,689.04,452.98,363.46
8340,Financials,98.56,153.6,246.4,921.6,505.6,80.64
1565,Academic & Educational Services,,,,17049.95,15443.8,12169.71
1315,Basic Materials,651.0,513.0,2556.0,14640.0,1830.0,990.0
8107,Consumer Cyclicals,,,,,,85.0
862,Technology,709.96,1217.07,1295.92,790.51,2847.39,1196.88
8535,Technology,,,,,,142.8
6133,Technology,,,918.0,799.0,335.75,561.0
8032,Consumer Cyclicals,2734.37,6798.95,6998.63,6573.27,6870.81,7432.25
1782,Technology,,,,321.25,657.11,492.76
3738,Technology,,,,,,1775.98
8033,Technology,205.63,196.42,181.08,178.01,168.97,141.32
318,Technology,416.05,498.09,363.31,269.07,178.74,87.45
1608,Industrials,,,,8320.0,12782.36,8326.57
1002,Basic Materials,429.89,918.54,748.19,550.81,692.25,235.37
856,Technology,2943.26,3858.72,3056.25,3955.98,7036.54,5535.57
8619,Industrials,,,,,,1123.2
278,Financials,665.28,671.33,901.15,961.63,1095.9,889.06
2683,Consumer Cyclicals,,,,,,253.35
9938,Industrials,,,,,,
1305,Technology,,432.0,736.0,429.31,279.7,258.02
660,Basic Materials,664.55,909.42,1171.49,1334.2,1128.17,514.31
1013,Consumer Cyclicals,983.99,877.04,812.86,770.08,1026.78,641.73
3321,Industrials,,,,,,
610,Industrials,1570.39,1840.05,2030.4,1982.81,2926.63,3132.84
897,Healthcare,542.38,337.37,581.97,480.75,442.8,300.52
8291,Basic Materials,,,,,524.0,58.0
1718,Industrials,,,528.0,1142.4,585.6,710.4
8482,Industrials,,,,,,289.8
169,Real Estate,11991.95,7609.69,4838.26,3288.14,6435.36,2818.41
1222,Real Estate,874.34,1663.86,2407.79,1311.62,2534.79,1770.38
1243,Real Estate,,,,17328.0,19760.0,15808.0
3939,Basic Materials,2064.0,1410.0,1800.0,1068.0,1298.7,1209.6
401,Consumer Non-Cyclicals,369.59,275.57,356.62,518.72,129.68,93.37
1762,Consumer Cyclicals,,,,,,4048.83
3393,Industrials,4416.34,6891.4,8297.2,4232.05,3838.03,3819.38
1161,Consumer Cyclicals,435.45,580.6,481.29,435.45,742.49,680.55
2258,Industrials,,,,,,1048.26
8269,Consumer Cyclicals,172.88,630.46,279.39,121.89,101.9,69.85
3848,Financials,,,,,878.4,989.28
1793,Industrials,,,,,,
1343,Industrials,,,,,,
1845,Industrials,,,,,,
2698,Consumer Cyclicals,1968.83,1832.33,1501.44,2006.05,1836.47,1096.09
1570,Real Estate,,,,588.4,531.52,715.89
1802,Industrials,,,,,,
2120,Healthcare,,,936.1,688.16,862.22,718.52
2233,Basic Materials,5229.27,3704.21,8673.29,4716.1,6344.36,5761.24
3322,Consumer Cyclicals,1192.3,1128.88,2053.44,1605.5,1297.25,988.99
1850,Technology,,,,,336.0,252.0
8509,Consumer Non-Cyclicals,,,,,,220.0
287,Real Estate,286.8,351.2,390.4,440.0,592.0,544.0
183,Real Estate,834.84,1043.55,543.7,558.65,871.06,599.2
6080,Industrials,,,,,452.87,457.54
8526,Industrials,,,,,,619.92
864,Real Estate,262.6,521.34,363.0,451.83,420.93,312.8
289,Consumer Cyclicals,6348.84,6850.84,7524.56,7026.35,8140.61,7413.47
369,Real Estate,6356.01,6693.02,6009.04,6287.47,7296.17,7285.45
8362,Consumer Non-Cyclicals,,,,,147.0,89.6
6838,Consumer Cyclicals,460.0,340.0,410.0,475.0,800.0,1175.0
209,Consumer Cyclicals,150.09,607.11,1441.24,587.43,355.2,183.09
6812,Industrials,,,,,210.0,216.0
8238,Consumer Cyclicals,,,230.4,259.2,501.12,293.76
6068,Academic & Educational Services,,,,,9604.42,5842.85
1661,Consumer Cyclicals,7353.33,7240.7,8415.3,4038.7,1258.42,939.84
9918,Technology,,,,,,
2236,Industrials,8047.94,3495.57,3332.99,3942.75,6952.43,4152.02
8021,Industrials,109.74,53.22,4596.15,2936.43,497.92,689.62
8208,Industrials,,,,,,
1260,Consumer Cyclicals,1230.0,1460.0,2478.21,2495.13,1456.5,1229.79
99,Technology,1205.78,1177.07,1287.12,1267.98,1464.16,1401.96
532,Technology,502.98,495.58,496.48,714.62,878.47,758.63
713,Consumer Cyclicals,213.07,304.39,455.44,484.55,465.62,298.08
6083,Industrials,,,388.8,1008.0,662.4,388.8
8612,Industrials,,,,,,
8292,Industrials,,,,396.0,1520.0,195.2
8422,Industrials,,,,,610.0,320.0
305,Consumer Cyclicals,656.41,834.9,1256.9,1028.06,1168.56,645.78
1289,Industrials,,394.88,149.44,106.24,79.36,59.2
1369,Real Estate,6006.21,6847.47,4042.11,3892.4,4341.52,199.61
8069,Consumer Cyclicals,,,,,352.0,252.0
8227,Basic Materials,29.28,40.44,230.88,955.73,5017.59,2040.62
3378,Industrials,1114.97,1963.53,1864.86,1430.71,1499.78,1134.7
1732,Industrials,,,,,445.0,234.0
3663,Consumer Cyclicals,720.0,872.0,1696.0,2000.0,1160.0,1128.0
9936,Basic Materials,,,,,,
1571,Consumer Cyclicals,,,,,5032.43,2667.73
1748,Industrials,,,,,,600.0
1148,Consumer Cyclicals,6694.51,3141.27,2284.11,1474.54,1410.43,557.76
1899,Consumer Cyclicals,7059.71,4197.08,2350.24,5171.67,4132.26,3552.22
98,Basic Materials,739.86,710.6,1124.42,1429.56,2253.02,2027.3
1990,Industrials,,,,,,814.41
505,Basic Materials,552.61,433.69,859.78,738.12,731.38,581.78
9916,Real Estate,,,,,,
309,Industrials,520.91,396.57,324.09,314.52,433.89,337.93
3603,Real Estate,,,,,,
3833,Basic Materials,880.44,1062.6,599.61,759.0,819.72,470.58
2699,Real Estate,,,2820.0,2066.49,2197.99,2423.42
1799,Basic Materials,,,9115.63,7607.63,8569.04,8349.59
362,Basic Materials,685.84,697.47,1691.86,293.24,405.31,492.26
8328,Industrials,,,,810.17,1182.85,1212.01
2088,Real Estate,1013.34,463.42,432.84,358.64,464.9,394.46
1266,Basic Materials,2140.0,2420.0,2488.27,1705.67,3164.5,3266.65
840,Consumer Cyclicals,151.8,139.66,157.87,159.9,151.8,76.91
1895,Real Estate,,,,,,
1368,Consumer Cyclicals,8707.06,6795.62,9065.33,7235.68,6776.14,9534.36
1480,Technology,,561.6,571.2,446.4,408.0,230.4
346,Energy,3624.78,4250.95,1821.84,2708.46,1348.16,813.75
6869,Technology,,2275.97,3304.72,5139.9,12621.24,7523.52
294,Consumer Cyclicals,632.65,661.59,578.89,609.91,587.16,640.92
1915,Financials,,,,,427.5,345.0
2218,Consumer Non-Cyclicals,289.97,397.78,390.09,493.35,425.56,614.69
1230,Consumer Non-Cyclicals,16906.05,7794.58,9158.93,7070.88,7118.34,6643.78
406,Industrials,700.89,731.55,560.71,420.53,595.75,569.47
1847,Basic Materials,,,,,,
1941,Real Estate,,,,,,
1662,Industrials,,,430.0,630.0,550.0,860.0
259,Technology,1152.72,1304.39,1814.61,4518.38,3788.64,1039.63
2393,Healthcare,1036.46,3454.87,7395.68,8178.75,7221.66,4401.51
375,Consumer Cyclicals,2902.61,2332.04,829.32,1210.81,1260.56,1161.05
2213,Consumer Cyclicals,550.8,820.8,1503.07,1991.61,1414.45,822.59
1558,Healthcare,,,3380.38,3500.25,6176.25,5893.97
3639,Real Estate,,7249.8,7482.0,7224.0,6708.0,6011.4
1796,Consumer Cyclicals,,,,,,470.4
8659,Basic Materials,,,,,,
1902,Real Estate,,,,,,
1922,Real Estate,,,,,,
8668,Consumer Cyclicals,,,,,,
8241,Consumer Non-Cyclicals,,,,,,88.2
8260,Industrials,114.0,161.5,1681.2,1461.57,1169.25,756.31
408,Basic Materials,3761.66,2667.46,1488.2,1759.09,1561.97,1308.55
3608,Consumer Cyclicals,476.0,592.0,608.0,712.0,741.71,1301.81
2788,Technology,629.11,720.17,755.41,812.89,1149.54,927.21
1160,Financials,107.14,139.97,207.36,148.61,319.68,317.95
2268,Basic Materials,2200.0,1832.6,3072.35,2348.75,4243.79,2510.91
75,Real Estate,1958.92,1958.92,4717.38,2302.72,1998.89,1998.89
6123,Industrials,,720.0,480.9,1234.28,1657.08,1387.8
8048,Technology,309.0,257.9,136.67,177.08,115.28,149.75
332,Energy,1029.79,3340.76,3353.34,3808.03,6062.05,3927.37
2789,Consumer Cyclicals,4221.94,2762.89,2079.93,1005.81,856.81,509.12
1431,Consumer Non-Cyclicals,8716.5,2970.65,2423.42,1993.46,1407.15,783.31
629,Financials,384.59,288.44,312.33,379.8,958.27,578.47
1052,Industrials,6793.04,7914.05,8131.57,8131.57,9603.95,9938.58
1536,Industrials,,,,,539.6,157.7
2682,Industrials,,,,,,
1298,Technology,581.25,534.75,462.73,355.31,493.03,936.49
6839,Utilities,,,1873.13,1480.31,1167.52,796.53
96,Industrials,156.64,333.96,603.15,789.36,1012.0,1326.14
8005,Technology,1827.96,3010.75,4683.71,2632.51,1767.03,622.07
8313,Financials,,,,,,480.0
2098,Real Estate,9589.99,9414.99,21276.23,64473.45,99303.13,49647.33
2660,Technology,,,,,,
185,Real Estate,1477.09,1078.42,1286.16,1346.55,1883.93,1538.03
1660,Industrials,,,,,600.92,12489.13
1158,Consumer Cyclicals,,,,,,
8249,Technology,22.1,35.1,52.65,66.3,36.4,42.9
8366,Industrials,,,192.96,216.0,964.8,203.04
1743,Industrials,,,,,,
8139,Basic Materials,,,45.6,47.84,28.4,169.63
576,Industrials,10510.15,12919.02,13363.52,10610.52,12316.8,9735.87
1057,Consumer Cyclicals,271.41,601.8,787.36,737.07,570.14,223.29
1527,Industrials,,,255.5,255.15,174.65,141.75
8211,Consumer Cyclicals,64.67,89.87,242.5,159.29,116.97,88.44
8283,Consumer Non-Cyclicals,,,,2625.0,390.0,3350.0
3363,Basic Materials,350.0,300.0,350.0,435.0,1050.0,560.0
6958,Real Estate,,,,,,
8370,Industrials,,,,,804.0,318.25
8511,Industrials,,,,,,78.4
1220,Basic Materials,228.0,1551.0,2811.6,1207.8,960.3,732.6
672,Real Estate,3409.39,2677.39,1902.35,1503.09,5369.66,1539.75
1538,Real Estate,,,1600.0,897.83,529.72,527.22
1064,Real Estate,240.73,196.83,296.75,251.33,175.63,121.12
859,Real Estate,1153.43,1122.03,952.36,1337.11,2627.68,1215.03
1601,Financials,,,,,,
8246,Utilities,2309.68,3254.55,13998.08,1399.81,1067.35,1053.29
2379,Technology,184.47,1228.32,343.45,352.78,434.82,192.8
1216,Financials,,,,,9753.15,9487.5
943,Consumer Non-Cyclicals,71.32,144.34,901.75,134.18,750.26,983.74
3737,Consumer Non-Cyclicals,,,1696.0,1304.0,1428.0,1234.8
1176,Real Estate,13897.34,8480.23,7709.3,4689.82,6809.88,8865.68
908,Real Estate,2036.39,2121.24,1713.36,1727.63,1627.69,1427.8
8266,Technology,364.19,458.57,312.01,255.5,342.03,333.79
8287,Technology,,,,,,145.2
8223,Financials,,,,,,340.0
8135,Consumer Non-Cyclicals,344.0,450.5,462.7,208.21,338.97,253.82
6866,Financials,,,402.0,294.0,279.0,106.5
8295,Financials,145.44,333.85,552.57,2307.82,958.63,362.15
2940,Technology,,,,,,
4332,Healthcare,328424.9,782799.9,502382.2,330301.5,322304.4,668270.5
4336,Technology,139685.2,201542.6,114913.3,37679.98,36971.93,268409.6
2984,Energy,,,,,,
2963,Real Estate,,,,,,
2916,Industrials,,,,,,
6090,Real Estate,,,,,2589.6,1942.2
2904,Financials,,,,,,
2974,Utilities,,,,,,
1857,Utilities,,,,,,
2099,Basic Materials,7848.98,5399.15,4645.96,5026.52,5533.93,3742.14
834,Consumer Non-Cyclicals,277.09,324.71,350.69,757.66,411.3,203.49
2991,Basic Materials,,,,,,
8555,Financials,,,,,,
2975,Financials,,,,,,
4333,Technology,721793.2,1021183.0,456846.9,401580.6,1062877.0,1123990.0
1145,Industrials,540.0,412.94,961.84,595.91,498.54,175.63
2941,Industrials,,,,,,
1151,Technology,2392.57,1663.59,1175.73,1280.4,2392.57,1921.54
8580,Consumer Non-Cyclicals,,,,,,
2910,Consumer Cyclicals,,,,,,
2920,Financials,,,,,,
8579,Basic Materials,,,,,,
8567,Industrials,,,,,,
2961,Industrials,,,,,,
4335,Technology,795359.9,1316086.0,542684.8,1374309.0,935999.6,1232279.0
1656,Industrials,,,,,497.3,434.16
2952,Industrials,,,,,,
8575,Energy,,,,,,
2936,Real Estate,,,,,,
1730,Real Estate,,,,,1307.95,378.3
2960,Consumer Cyclicals,,,,,,
8563,Consumer Cyclicals,,,,,,
945,Financials,280783.4,278685.1,233458.2,272250.0,324398.8,233890.9
4338,Technology,2074998.0,3008639.0,1102331.0,1018570.0,617167.0,4605731.0
2958,Financials,,,,,,
nan,,,,,,,
2378,Financials,448067.0,465795.3,463041.7,396193.1,507085.9,357840.1
2977,Industrials,,,,,,
807,Utilities,,,,,,4040.21
8570,Technology,,,,,,
1878,Energy,1288.68,844.38,618.43,445.82,348.94,321.79
2888,Financials,420812.3,287054.2,214391.4,204593.6,267661.3,196716.8
4337,Consumer Cyclicals,256223.9,261904.9,259840.1,85062.81,85062.81,85062.81
2921,Financials,,,,,,
2930,Basic Materials,,,,,,
2998,Energy,,,,,,
2921,Consumer Cyclicals,,,,,,
854,Technology,380.17,316.47,339.78,262.76,461.86,289.7
2980,Consumer Cyclicals,,,,,,
3668,Energy,,,,,,29216.94
9988,Technology,,,,,,
2318,Financials,217359.8,294551.5,320245.4,288965.7,605859.8,514999.4
2943,Consumer Cyclicals,,,,,,
1288,Financials,117114.9,120496.2,97442.06,97749.44,111889.3,105434.2
753,Industrials,26417.93,28608.02,27877.99,22585.28,43254.21,31117.49
2940,Financials,,,,,,
2600,Basic Materials,10648.7,14158.83,10135.98,12620.68,22046.76,9938.79
347,Basic Materials,6254.21,7166.28,3409.41,5005.54,7763.47,5863.32
914,Basic Materials,37363.5,37753.38,27096.66,27421.56,47760.26,49384.77
995,Industrials,2119.94,2573.51,3253.86,2943.27,3214.42,2307.29
8562,Financials,,,,,,
3988,Financials,298531.4,365429.2,289333.0,287660.5,321109.4,282643.2
3328,Financials,191514.8,253485.8,191164.7,196416.4,203068.7,213922.4
2929,Basic Materials,,,,,,
6160,Healthcare,,,,,,65146.02
187,Industrials,316.0,300.0,458.0,368.0,218.0,132.0
2941,Financials,,,,,,
2942,Consumer Cyclicals,,,,,,
2937,Technology,,,,,,
998,Financials,62653.85,92567.0,74708.38,73369.0,72922.56,70839.0
1898,Energy,17905.04,19958.38,12196.79,15112.52,14496.52,12648.52
670,Industrials,12244.1,15598.66,20546.62,16539.79,26417.08,20313.66
6818,Financials,24740.86,28986.05,25895.13,24246.63,46277.34,42980.88
2039,Basic Materials,23602.93,24632.88,24341.06,19225.66,25920.31,12908.66
2628,Financials,180448.4,226583.6,186401.4,150311.6,182680.8,123821.1
3968,Financials,75841.56,89338.88,84013.44,83462.5,142776.9,131758.8
6099,Financials,,,,11843.24,11882.46,10215.77
1988,Financials,49748.38,70722.38,53249.84,57479.33,54289.86,44929.55
1156,Industrials,,,,,,
2883,Energy,36913.17,24377.73,12080.2,13040.09,13782.65,12188.86
2601,Financials,84369.0,109346.7,88531.94,75071.81,104212.4,70353.75
386,Energy,161499.9,159458.9,119402.8,140323.8,146191.9,142620.0
1186,Industrials,16029.0,20513.8,19953.2,20721.43,18811.24,22548.57
390,Industrials,16829.55,26843.13,24781.52,26843.13,24318.7,29998.68
1088,Energy,83095.25,77997.38,41394.72,49619.27,68821.25,58319.66
1055,Industrials,8440.63,10313.23,16713.58,11263.5,24738.75,17782.27
2202,Real Estate,15910.95,22748.72,30112.46,23274.7,41026.59,34977.8
6030,Financials,24921.6,34407.14,41283.27,35906.43,36726.62,30757.41
2866,Financials,7577.01,9189.95,8102.16,6001.59,6001.59,3000.8
1138,Industrials,7801.91,6894.71,6674.4,5611.68,5533.92,5067.36
1919,Industrials,9754.66,9883.7,9083.71,6993.43,10399.81,7612.77
1766,Industrials,12872.64,21130.55,41874.79,30422.61,36542.09,33394.93
317,Industrials,3228.86,13173.58,9283.67,7377.2,7211.42,3025.48
3958,Financials,,,,7908.51,7590.12,5042.96
1072,Industrials,4624.0,4848.4,2682.6,2329.0,2179.4,1570.8
8569,Consumer Cyclicals,,,,,,
6178,Financials,,,,8927.84,6864.86,4928.62
6288,Consumer Cyclicals,,282770.3,278184.9,283279.8,314359.1,404030.3
2933,Technology,,,,,,
6865,Energy,,,877.5,774.0,747.0,936.0
3606,Consumer Cyclicals,,,8213.21,10574.29,14487.43,11013.97
1772,Basic Materials,,,,,,2538.35
1776,Financials,,,33116.96,27535.04,26752.23,18073.07
8565,Basic Materials,,,,,,
2928,Energy,,,,,,
2611,Financials,,,,,20842.18,18973.57
874,Healthcare,5970.28,5156.65,4826.8,4408.99,5068.69,6168.19
6837,Financials,20149.97,29135.38,46711.03,45347.22,38664.48,25571.75
3347,Healthcare,,,,,,
921,Consumer Cyclicals,5395.58,3148.19,1898.1,2909.2,4242.01,2651.83
8568,Technology,,,,,,
2934,Financials,,,,,,
902,Utilities,24923.22,41085.59,31445.55,24159.96,23031.87,23407.9
6886,Financials,,,31080.33,25441.86,26748.34,21316.15
nan,,,,,,,
nan,,,,,,,
1398,Financials,454800.5,491253.8,406195.7,403591.8,545933.9,485178.4
3948,Energy,4303.29,2184.25,1766.96,2024.5,2969.92,1819.12
9618,Consumer Cyclicals,,,,,,
177,Industrials,11645.66,11315.72,12782.12,11975.6,14541.8,13344.23
358,Basic Materials,19424.74,18453.51,12750.96,15012.55,17204.77,12778.71
nan,,,,,,,
nan,,,,,,,
2997,Healthcare,,,,,,
1513,Healthcare,,5302.89,5430.56,6609.84,11677.88,5597.62
1108,Consumer Cyclicals,345.0,950.0,1280.0,1275.0,1015.0,527.5
8561,Consumer Cyclicals,,,,,,
323,Basic Materials,3639.15,4020.4,2876.66,3916.42,6394.51,5978.61
1618,Industrials,4105.52,7407.17,6718.13,8670.41,6603.3,5397.48
2939,Consumer Cyclicals,,,,,,
553,Technology,951.06,1452.0,1844.04,1744.82,1137.4,771.98
9999,Technology,,,,,,
1336,Financials,26886.79,40485.29,33660.19,36814.22,55221.29,32160.74
42,Industrials,221.84,477.21,704.2,673.25,407.56,185.72
1339,Financials,32723.37,31676.22,33159.69,26702.27,33596.0,27487.63
857,Energy,179340.6,181450.5,107182.3,121951.6,114988.9,102962.6
3759,Healthcare,,,,,,
2931,Real Estate,,,,,,
2196,Healthcare,7847.23,11251.62,9073.89,9577.99,24269.61,12694.63
2607,Consumer Non-Cyclicals,14536.66,13403.14,12851.7,13617.59,16198.65,14631.63
1812,Basic Materials,1326.4,1296.11,1951.21,2814.1,4959.02,2366.81
1787,Basic Materials,,,,,,6809.45
719,Healthcare,333.0,556.5,771.0,786.0,1245.0,709.8
1635,Utilities,,,,1709.82,1809.05,1456.84
2727,Industrials,8383.6,12278.12,12218.66,10316.0,9572.77,7432.27
8566,Consumer Cyclicals,,,,,,
2935,Financials,,,,,,
6806,Financials,,,,,,
548,Industrials,2608.77,3864.57,5120.37,4955.92,5927.67,6450.92
9989,Healthcare,,,,,,
8073,Industrials,8936.9,9522.42,9707.32,11278.98,12912.27,10940.0
1033,Energy,3318.0,5145.0,4263.0,3171.0,2730.0,3248.98
338,Energy,7793.84,7933.64,10799.54,14678.98,15552.73,11987.84
87,Real Estate,52416.35,55351.62,47444.25,39956.24,36328.74,38943.22
1065,Utilities,1336.2,1774.8,2050.2,1383.8,1513.0,1016.6
168,Consumer Non-Cyclicals,42939.77,34456.64,22992.93,19193.52,26399.29,20700.19
2338,Consumer Cyclicals,15180.0,15884.35,8335.64,11599.95,16632.43,17390.21
2359,Healthcare,,,,,,7920.24
811,Consumer Cyclicals,1887.07,2722.33,3128.91,3195.2,2744.43,2183.17
2208,Energy,4420.41,6030.56,7450.7,6550.61,8632.8,4511.42
1171,Energy,13865.47,12866.68,7089.4,10326.17,17841.43,12336.74
564,Basic Materials,1298.87,1184.55,873.21,985.1,948.61,904.83
2899,Basic Materials,9973.54,12852.51,11711.08,14342.35,16923.96,17038.71
1157,Industrials,10353.41,8451.47,4011.92,4733.78,4650.49,3914.74
763,Technology,9695.61,10602.21,13357.27,10184.16,22173.98,11181.43
2923,Financials,,,,,,
nan,,,,,,,
nan,,9051.9,9051.9,9051.9,9051.9,9051.9,9051.9
8061,Technology,303.88,541.91,288.68,354.52,354.52,354.52
3355,Technology,384.65,735.37,1006.89,724.05,1074.77,1663.06
1135,Technology,11383.78,10640.51,3806.33,3778.95,2769.66,2061.6
nan,,133.97,133.97,133.97,133.97,133.97,133.97
nan,,,,,,,
nan,,,,,,,
1149,Technology,7405.1,1515.19,1178.48,1178.48,1178.48,1178.48
nan,,,,,,,
nan,,,,,,,
nan,,,,,,,
nan,,141.86,141.86,141.86,141.86,141.86,141.86
nan,,4608.93,4608.93,4608.93,4608.93,4608.93,4608.93
835,Energy,838.97,1245.12,1085.68,1220.18,538.03,538.03
nan,,,,,,,
nan,,,,,,,
nan,,65.21,65.21,65.21,65.21,65.21,65.21
477,Consumer Cyclicals,949.59,1462.81,2366.74,2817.04,2817.04,2817.04
161,Technology,874.62,1554.88,1446.04,1296.1,2678.83,1369.4
nan,,15212.43,15212.43,15212.43,15212.43,15212.43,15212.43
nan,,539.76,539.76,539.76,539.76,539.76,539.76
nan,,19.17,19.17,19.17,19.17,19.17,19.17
nan,,2411.71,2411.71,2411.71,2411.71,2411.71,2411.71
8197,Healthcare,36.43,48.23,380.88,300.56,99.36,29.31
1035,Healthcare,,886.68,1148.91,1033.72,2135.93,1258.68
nan,,,,,,,
761,Energy,518.5,518.5,518.5,518.5,518.5,518.5
1880,Consumer Cyclicals,75655.0,73546.5,49087.2,36773.25,52629.58,52629.58
nan,,191.51,191.51,191.51,191.51,191.51,191.51
963,Basic Materials,5710.39,4263.98,6745.34,4238.55,5948.48,5948.48
nan,,,,,,,
1768,Basic Materials,5609.48,3523.03,3079.28,7766.62,7766.62,7766.62
nan,,,,,,,
nan,,255.51,255.51,255.51,255.51,255.51,255.51
nan,,759.15,759.15,759.15,759.15,759.15,759.15
nan,,157.56,157.56,157.56,157.56,157.56,157.56
nan,,15654.51,15654.51,15654.51,15654.51,15654.51,15654.51
nan,,,,,,,
nan,,242.44,242.44,242.44,242.44,242.44,242.44
8212,Consumer Non-Cyclicals,1020.24,88.28,84.32,81.28,265.32,168.7
nan,,28.98,28.98,28.98,28.98,28.98,28.98
2229,Basic Materials,,1062.3,917.35,607.59,607.59,607.59
1863,Real Estate,,,,,,
nan,,,,,,,
nan,,47.32,47.32,47.32,47.32,47.32,47.32
nan,,,,,,,
nan,,61.75,61.75,61.75,61.75,61.75,61.75
nan,,572.85,572.85,572.85,572.85,572.85,572.85
nan,,379.44,379.44,379.44,379.44,379.44,379.44
606,Consumer Non-Cyclicals,20317.03,16799.61,13964.68,15907.13,17954.58,14672.01
940,Healthcare,6094.56,10616.34,10223.14,10223.14,10223.14,10223.14
170,Financials,211.08,313.17,314.71,418.02,725.36,725.36
569,Industrials,1806.22,1241.78,882.59,1375.19,1067.31,1221.25
3966,Utilities,235.2,259.2,696.0,3400.5,1958.55,1360.88
8182,Consumer Non-Cyclicals,,,274.7,211.72,181.7,181.7
nan,,,,,,,
nan,,194.14,194.14,194.14,194.14,194.14,194.14
nan,,3009.45,3009.45,3009.45,3009.45,3009.45,3009.45
3777,Technology,2244.24,3666.6,1586.92,1501.14,1501.14,1501.14
2121,Basic Materials,1684.6,1403.83,1010.76,898.45,673.84,633.73
930,Basic Materials,8951.82,8951.82,8951.82,8951.82,8951.82,8951.82
nan,,,,,,,
1197,Consumer Cyclicals,,,3210.0,2130.0,2310.0,1900.0
6863,Consumer Non-Cyclicals,40341.79,19394.93,40020.62,40564.22,5660.12,5660.12
319,Consumer Cyclicals,2792.04,2666.46,2394.78,2443.55,2992.1,2992.1
773,Basic Materials,11094.12,11094.12,11094.12,11094.12,11094.12,11094.12
nan,,,,,,,
nan,,9242.37,9242.37,9242.37,9242.37,9242.37,9242.37
1893,Basic Materials,1944.13,2724.11,1722.94,2107.11,6798.62,8568.13
nan,,,,,,,
1597,Industrials,102363.6,102363.6,102363.6,102363.6,102363.6,102363.6
8306,Basic Materials,647.98,355.52,352.01,352.01,352.01,352.01
nan,,5161.02,5161.02,5161.02,5161.02,5161.02,5161.02
735,Utilities,6085.95,5854.03,9018.41,4853.32,4888.93,2812.32
nan,,,,,,,
nan,Technology,4175.08,4175.08,4175.08,4175.08,4175.08,4175.08
nan,,3346.38,3346.38,3346.38,3346.38,3346.38,3346.38
nan,,165.54,165.54,165.54,165.54,165.54,165.54
873,Consumer Cyclicals,1780.0,1230.0,1080.0,1080.0,1080.0,1080.0
nan,,,,,,,
nan,,,,,,,
3668,Basic Materials,12526.84,11581.42,9217.87,15244.93,16308.54,16308.54
nan,,,,,,,
nan,,28219.93,28219.93,28219.93,28219.93,28219.93,28219.93
nan,,2259.0,2259.0,2259.0,2259.0,2259.0,2259.0
8129,Technology,349.81,407.07,484.02,198.57,89.16,59.44
nan,,33.6,33.6,33.6,33.6,33.6,33.6
nan,,,,,,,
nan,,1133.9,1133.9,1133.9,1133.9,1133.9,1133.9
nan,,24193.47,24193.47,24193.47,24193.47,24193.47,24193.47
nan,,,,,,,
288,Consumer Cyclicals,5044.84,5044.84,5044.84,5044.84,5044.84,5044.84
121,Consumer Non-Cyclicals,2102.47,1873.49,2137.7,1553.69,1311.27,859.49
nan,,,,,,,
1828,Consumer Cyclicals,10625.55,7676.05,7163.64,5423.11,6686.28,5111.13
8243,Consumer Cyclicals,61.25,101.25,120.0,105.0,95.0,50.5
3699,Real Estate,,29700.0,29527.77,34258.74,34258.74,34258.74
nan,,44369.51,44369.51,44369.51,44369.51,44369.51,44369.51
nan,,200.0,200.0,200.0,200.0,200.0,200.0
